age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
33,2,479600,7,10,4,7,4,2,0,0,0,40,39,<=50K
44,2,180599,4,9,4,2,3,4,1,0,0,40,39,>50K
21,2,448026,7,10,4,10,3,4,1,2907,0,30,39,<=50K
44,1,184105,2,13,2,0,0,4,1,5013,0,40,39,<=50K
23,2,202084,4,9,4,7,4,2,0,0,0,40,39,<=50K
26,2,29515,4,9,0,3,3,4,1,0,0,40,39,<=50K
31,2,188246,7,10,2,5,0,4,1,0,0,40,39,>50K
50,1,105788,4,9,5,3,4,2,0,6497,0,35,39,<=50K
49,2,132576,2,13,2,3,0,4,1,0,0,50,39,>50K
59,2,128829,4,9,0,7,1,4,0,0,0,40,39,<=50K
50,3,155965,7,10,2,11,0,4,1,0,0,55,39,<=50K
51,3,335902,7,10,2,2,0,4,1,0,1672,55,39,<=50K
22,2,158522,7,10,4,6,3,1,1,0,0,35,39,<=50K
54,2,174806,4,9,2,6,5,4,0,0,0,40,39,>50K
37,2,32207,4,9,4,13,1,4,1,0,0,40,39,<=50K
31,2,43607,2,13,6,0,4,4,1,0,0,60,39,<=50K
67,5,168224,2,13,2,3,0,4,1,0,0,40,39,<=50K
21,2,311376,7,10,4,3,2,4,0,0,0,40,39,<=50K
30,2,101562,4,9,4,0,1,4,0,0,0,40,39,<=50K
32,1,267859,7,10,2,10,0,4,1,0,0,50,5,<=50K
36,2,86143,1,11,4,2,3,1,1,0,0,40,39,<=50K
33,1,217304,2,13,4,0,1,2,1,0,0,40,39,<=50K
37,2,410034,4,9,2,2,0,4,1,0,0,56,39,<=50K
29,2,293073,6,15,2,9,0,4,1,7298,0,48,39,>50K
18,6,39493,7,10,4,14,3,4,1,0,0,30,39,<=50K
26,2,247425,7,10,4,11,1,2,1,0,0,40,14,<=50K
39,2,189344,4,9,2,6,0,4,1,0,0,40,26,<=50K
18,2,366154,4,9,4,7,1,4,1,0,0,30,39,<=50K
31,2,437200,7,10,2,4,0,4,1,0,0,40,26,<=50K
45,2,323798,2,13,2,3,0,4,1,7298,0,53,39,>50K
38,2,182570,7,10,2,6,0,4,1,0,0,38,39,<=50K
21,2,200318,0,12,4,11,1,4,0,0,0,35,39,<=50K
33,2,48520,4,9,5,5,1,4,1,0,0,40,39,<=50K
39,2,130007,7,10,0,2,4,4,1,0,0,40,39,<=50K
31,2,166248,4,9,2,6,0,4,1,0,0,40,39,<=50K
43,2,203554,2,13,2,3,0,4,1,0,1902,50,39,>50K
33,3,291333,2,13,2,3,0,4,1,7298,0,45,39,>50K
49,4,39140,4,9,2,4,0,4,1,0,0,60,39,<=50K
41,2,266439,4,9,2,6,0,4,1,0,0,40,39,<=50K
55,4,126840,7,10,0,6,1,4,1,0,0,40,39,<=50K
52,2,166419,7,10,0,0,1,2,0,0,0,37,39,<=50K
42,2,287129,2,13,0,9,1,2,1,0,0,40,39,<=50K
24,2,206827,7,10,4,0,3,4,0,0,0,30,39,<=50K
42,2,173888,4,9,3,0,1,4,1,0,0,52,39,<=50K
41,5,253250,2,13,2,3,0,4,1,7298,0,40,39,>50K
35,2,337239,4,9,2,6,0,4,1,0,0,40,26,<=50K
54,0,201127,5,14,0,3,1,4,1,0,0,42,39,>50K
59,6,179078,4,9,6,14,4,2,0,0,0,40,39,<=50K
57,0,223892,2,13,2,3,5,4,0,0,0,40,39,>50K
32,2,394708,4,9,4,7,4,2,1,0,0,40,39,<=50K
60,6,164730,2,13,2,14,0,4,1,0,0,40,39,<=50K
51,2,190678,4,9,0,9,4,2,0,0,0,40,0,<=50K
32,2,56150,4,9,2,11,0,4,1,0,0,40,39,<=50K
51,1,248327,2,13,2,13,0,2,1,0,0,40,39,>50K
35,0,104858,5,14,2,3,0,4,1,0,0,50,39,>50K
46,2,196707,4,9,0,2,1,4,1,0,0,55,39,<=50K
37,2,29430,4,9,0,11,4,4,1,0,0,45,39,<=50K
24,2,131220,4,9,4,0,3,2,0,0,0,40,39,<=50K
43,2,315971,0,12,4,9,1,4,0,0,0,32,0,>50K
47,2,265097,4,9,2,6,0,4,1,0,0,40,39,<=50K
41,2,185057,4,9,4,3,4,4,0,0,0,40,39,<=50K
27,2,169557,4,9,0,6,1,4,1,6849,0,40,39,<=50K
47,2,34307,7,10,5,7,1,4,0,0,0,35,39,<=50K
25,0,198813,2,13,4,0,4,2,0,0,1590,40,39,<=50K
59,1,240030,6,15,2,3,0,4,1,0,0,40,39,>50K
21,2,160261,7,10,4,3,3,1,1,2463,0,50,9,<=50K
31,2,208458,4,9,0,11,4,3,0,0,0,40,26,<=50K
49,2,112761,4,9,0,5,1,4,0,0,0,40,39,<=50K
48,1,67716,5,14,2,9,0,4,1,7688,0,50,39,>50K
40,2,231348,4,9,2,2,0,4,1,0,0,40,39,<=50K
42,2,55395,7,10,2,2,0,4,1,0,0,52,39,<=50K
34,2,344073,4,9,2,13,0,4,1,5013,0,40,39,<=50K
38,0,318912,1,11,0,0,3,2,1,0,0,52,39,<=50K
20,2,346341,7,10,4,0,1,4,0,0,0,40,0,<=50K
52,2,305090,7,10,5,11,2,4,0,0,0,55,39,<=50K
22,1,198478,7,10,2,10,0,4,1,0,0,40,39,<=50K
24,2,321435,2,13,2,4,0,4,1,0,0,35,39,>50K
39,2,259716,4,9,0,6,4,4,0,0,0,40,26,<=50K
37,6,171482,7,10,2,14,0,4,1,0,0,30,39,<=50K
21,2,256504,4,9,4,7,1,4,0,0,0,40,39,<=50K
54,2,387540,5,14,2,9,0,4,1,0,0,45,39,>50K
24,2,314819,7,10,4,2,1,4,1,2174,0,40,39,<=50K
40,2,34722,2,13,2,3,0,4,1,0,0,50,39,<=50K
32,2,294121,1,11,0,0,1,4,0,0,0,40,39,<=50K
26,2,241626,4,9,0,0,1,4,1,0,0,40,39,<=50K
50,5,137815,2,13,2,2,0,4,1,0,0,40,39,>50K
62,3,153891,1,11,2,3,0,4,1,3137,0,40,39,<=50K
24,2,83774,4,9,2,7,0,4,1,2885,0,45,39,<=50K
44,3,57233,7,10,2,2,0,4,1,0,0,40,39,>50K
37,3,132879,7,10,2,13,0,4,1,0,0,50,39,>50K
33,2,54318,4,9,2,2,0,4,1,0,0,40,39,>50K
34,6,143582,4,9,3,14,1,1,0,0,0,37,36,<=50K
56,4,174564,5,14,2,9,0,4,1,0,0,60,39,>50K
35,2,179579,5,14,2,3,0,4,1,0,1977,48,39,>50K
33,2,187618,2,13,4,9,3,4,1,0,1741,40,39,<=50K
35,2,186819,2,13,2,12,0,4,1,0,0,48,39,<=50K
47,4,60087,7,10,3,3,1,4,0,0,0,60,39,<=50K
56,2,187355,7,10,0,11,4,4,0,0,0,40,39,<=50K
29,3,218555,5,14,4,9,3,4,1,0,0,40,39,<=50K
53,3,94214,6,15,2,9,0,1,1,7298,0,50,37,>50K
20,6,281668,7,10,4,14,2,2,0,0,0,40,39,<=50K
24,2,236696,2,13,4,12,1,4,1,0,0,50,36,<=50K
33,2,179747,4,9,2,6,0,4,1,0,0,40,39,<=50K
38,5,116975,7,10,2,10,0,4,1,0,1887,50,39,>50K
32,2,205950,4,9,4,6,3,4,1,0,0,40,39,<=50K
32,2,160458,4,9,2,2,0,4,1,0,0,50,39,<=50K
28,1,190911,7,10,2,10,0,4,1,0,0,40,39,>50K
51,2,85382,4,9,2,2,0,4,1,0,0,55,39,>50K
41,1,129793,4,9,4,7,3,4,1,0,0,30,39,<=50K
37,1,270181,0,12,3,7,4,2,0,0,0,50,39,<=50K
23,2,243723,4,9,2,7,5,4,0,0,0,40,39,<=50K
40,2,168113,4,9,2,2,0,4,1,0,0,40,39,<=50K
46,4,315984,4,9,2,3,0,4,1,0,0,50,39,<=50K
24,2,311311,2,13,4,11,1,4,1,0,0,40,39,<=50K
30,4,100252,4,9,2,6,3,1,1,0,0,60,35,<=50K
41,5,186990,6,15,6,9,1,3,0,0,0,52,39,>50K
37,5,241633,2,13,2,0,5,2,0,0,0,45,39,>50K
49,0,252616,4,9,2,13,0,1,1,0,0,40,30,<=50K
41,0,46366,2,13,2,3,5,2,0,0,0,50,39,>50K
52,1,266138,1,11,2,3,0,4,1,0,0,35,39,<=50K
23,2,32732,7,10,4,11,1,4,1,0,0,50,39,<=50K
34,2,361978,4,9,0,2,4,2,0,1471,0,40,39,<=50K
25,5,77661,2,13,4,3,1,4,0,0,2444,40,39,>50K
44,3,60087,4,9,2,2,0,4,1,0,0,45,39,>50K
31,1,197550,4,9,0,9,4,4,1,0,0,33,39,<=50K
53,2,170701,2,13,0,0,4,4,0,0,0,40,39,<=50K
62,2,159822,4,9,2,3,0,4,1,0,0,50,39,<=50K
35,2,211494,2,13,4,3,1,4,1,0,1876,55,39,<=50K
30,0,340899,2,13,4,9,1,4,1,0,0,40,39,<=50K
48,5,224752,4,9,2,0,5,4,0,0,0,40,39,>50K
36,2,102568,2,13,4,9,1,4,0,0,0,40,39,>50K
19,2,192162,4,9,4,9,1,4,0,0,0,40,39,<=50K
26,2,201635,4,9,4,0,1,4,0,0,0,40,39,<=50K
20,6,55263,7,10,4,14,3,4,1,0,0,40,39,<=50K
56,5,133728,7,10,2,3,0,4,1,0,0,35,39,>50K
23,2,110998,7,10,4,0,3,1,0,0,0,40,30,<=50K
31,2,122347,4,9,5,5,1,4,1,0,0,40,39,<=50K
42,2,167534,4,9,2,5,0,4,1,5013,0,35,39,<=50K
27,5,152560,6,15,2,9,0,4,1,0,0,60,39,<=50K
37,2,265144,2,13,2,3,0,4,1,0,0,50,39,>50K
31,2,302679,4,9,4,6,1,4,1,0,0,60,39,<=50K
33,2,290763,2,13,5,9,1,4,0,0,0,40,39,<=50K
32,2,147118,4,9,0,7,1,4,0,0,0,40,39,<=50K
62,6,103575,4,9,2,14,0,4,1,5178,0,40,39,>50K
37,2,169469,7,10,2,2,0,4,1,0,0,40,39,<=50K
49,2,139571,4,9,2,0,0,4,1,4064,0,40,39,<=50K
36,2,111545,2,13,2,9,0,4,1,0,1902,40,39,>50K
54,2,307973,4,9,2,5,0,4,1,0,0,40,39,>50K
45,1,211666,3,16,4,9,1,4,0,0,0,40,39,>50K
30,2,143766,7,10,4,2,1,4,1,0,0,40,39,<=50K
39,5,112812,4,9,2,10,2,4,0,0,0,40,39,<=50K
23,4,145744,4,9,2,4,0,4,1,0,0,40,39,<=50K
49,1,126754,4,9,2,7,2,4,1,0,0,40,22,<=50K
41,5,34895,2,13,4,12,1,4,0,0,0,43,39,<=50K
44,2,166740,1,11,2,12,0,4,1,0,0,45,39,<=50K
25,2,143062,2,13,4,7,3,4,0,2463,0,30,39,<=50K
34,1,191957,2,13,2,2,0,2,1,0,0,45,39,>50K
32,2,198183,2,13,4,3,1,4,0,0,0,45,39,<=50K
27,1,157449,4,9,2,12,0,4,1,0,0,50,39,>50K
36,2,191754,4,9,2,2,0,4,1,0,0,40,39,<=50K
40,2,320071,7,10,0,3,1,4,1,0,1408,48,39,<=50K
24,2,164574,4,9,2,13,0,4,1,0,0,40,39,<=50K
46,2,185870,2,13,2,11,0,4,1,0,1902,40,39,>50K
44,5,165745,4,9,0,0,4,4,0,0,0,38,39,<=50K
23,4,40323,7,10,2,2,0,4,1,0,0,40,39,>50K
31,2,289889,1,11,4,12,1,4,1,0,0,40,39,<=50K
21,1,152200,7,10,2,10,3,2,1,0,0,40,39,<=50K
61,2,198231,4,9,2,2,0,4,1,0,0,40,39,>50K
42,2,26915,2,13,2,3,0,4,1,0,0,40,39,>50K
28,1,191088,2,13,0,9,1,4,0,2354,0,60,39,<=50K
27,1,194515,0,12,4,9,3,2,0,0,0,37,39,<=50K
47,2,125892,4,9,0,5,1,4,1,0,0,40,39,<=50K
22,2,37932,0,12,4,3,1,4,1,0,0,35,9,<=50K
56,2,249751,4,9,2,12,0,4,1,0,0,40,39,<=50K
20,2,191948,4,9,2,7,2,4,0,0,0,40,39,<=50K
30,2,97306,7,10,4,11,1,4,0,0,0,40,39,<=50K
28,2,142764,1,11,2,2,0,4,1,7688,0,45,39,>50K
50,2,148431,5,14,2,3,0,4,1,0,0,55,39,>50K
38,2,314890,7,10,4,7,1,4,1,0,0,46,39,<=50K
36,0,327435,5,14,0,12,1,4,0,0,0,40,39,>50K
25,2,176520,4,9,4,12,1,4,1,0,0,40,39,<=50K
26,2,186463,7,10,2,13,0,4,1,0,0,40,39,<=50K
19,5,42750,4,9,4,10,3,4,1,0,0,40,39,<=50K
45,5,284763,7,10,0,9,4,2,0,0,0,40,39,<=50K
29,2,108775,2,13,2,3,0,4,1,0,0,50,39,>50K
50,2,197826,5,14,2,12,0,4,1,0,0,40,39,<=50K
20,2,123007,4,9,4,0,2,4,1,0,2001,30,39,<=50K
26,2,264012,2,13,4,0,1,4,1,0,0,40,39,<=50K
41,3,214247,6,15,2,9,0,4,1,0,2415,60,39,>50K
21,2,200121,4,9,4,5,3,4,1,0,0,40,39,<=50K
22,2,33551,7,10,4,7,1,4,1,0,0,40,39,<=50K
37,5,89083,0,12,2,7,0,4,1,0,0,35,39,<=50K
47,2,369438,7,10,2,2,0,2,1,0,0,30,39,>50K
61,2,93997,2,13,0,11,4,4,1,0,0,40,39,<=50K
47,1,169699,5,14,2,9,0,4,1,0,0,40,39,>50K
46,5,96652,1,11,5,0,4,2,0,0,0,40,39,<=50K
42,4,103759,4,9,2,11,0,4,1,0,0,48,39,<=50K
41,2,54422,4,9,0,0,4,4,0,0,0,40,39,<=50K
24,2,194630,2,13,4,9,1,4,1,0,0,35,39,<=50K
27,2,102142,0,12,4,12,1,4,1,0,0,40,39,<=50K
40,0,134638,2,13,2,3,0,4,1,0,0,39,39,<=50K
35,0,207973,3,16,2,9,0,4,1,0,0,55,2,<=50K
24,2,208946,1,11,4,2,1,4,1,0,0,40,39,<=50K
36,2,251730,7,10,4,11,1,4,1,0,0,50,39,<=50K
31,2,301251,2,13,2,2,0,4,1,0,0,50,39,>50K
50,6,137632,4,9,2,14,0,2,1,0,0,45,14,<=50K
36,2,197274,4,9,4,5,1,2,1,0,0,40,39,<=50K
37,2,106043,4,9,2,11,0,2,1,0,0,40,39,>50K
26,2,195636,2,13,4,9,1,4,0,0,0,55,39,<=50K
20,2,237956,4,9,4,10,3,4,1,0,0,40,5,<=50K
58,2,31532,2,13,2,9,0,4,1,0,0,40,39,>50K
45,5,276157,2,13,2,9,0,4,1,0,0,40,39,>50K
33,6,207668,2,13,4,14,3,4,1,0,0,40,39,<=50K
31,2,142921,2,13,4,12,1,4,0,0,0,40,39,<=50K
19,1,259169,7,10,4,9,3,4,0,0,0,30,39,<=50K
54,2,409173,4,9,2,12,0,2,1,0,0,50,33,>50K
31,5,73161,5,14,2,9,0,4,1,0,1740,40,39,<=50K
27,2,241431,4,9,2,2,0,4,1,0,0,35,39,<=50K
36,2,151764,7,10,2,11,0,4,1,5178,0,40,39,>50K
47,0,131726,7,10,0,0,1,4,1,0,1876,40,39,<=50K
35,2,334291,2,13,2,3,0,4,1,0,0,45,39,<=50K
45,2,370261,2,13,0,3,1,4,0,0,0,40,39,<=50K
36,2,312206,4,9,2,9,0,4,1,0,0,60,39,>50K
23,2,86939,4,9,3,6,1,4,1,0,0,40,39,<=50K
25,2,221757,2,13,4,3,1,4,1,0,0,50,39,<=50K
45,4,213140,7,10,2,2,0,4,1,7688,0,45,39,>50K
24,2,308673,4,9,4,5,3,4,1,0,0,30,39,<=50K
50,2,69345,4,9,2,6,0,4,1,0,1902,44,39,>50K
31,2,386299,7,10,4,0,1,4,0,0,0,40,39,<=50K
26,2,290286,7,10,4,0,1,2,1,0,0,38,39,<=50K
41,2,143069,3,16,2,9,0,4,1,0,0,60,39,<=50K
50,3,145714,4,9,2,3,0,4,1,0,0,60,39,>50K
54,4,399705,7,10,2,11,0,4,1,0,0,55,39,>50K
54,2,186224,4,9,2,2,0,4,1,0,0,40,39,<=50K
38,2,172918,4,9,4,6,3,4,1,0,0,40,39,<=50K
22,2,198270,4,9,2,11,2,4,0,0,0,38,39,<=50K
43,2,307767,4,9,2,6,0,4,1,0,0,40,39,<=50K
19,6,208630,4,9,4,14,3,4,0,0,0,30,39,<=50K
30,2,169002,2,13,2,12,0,4,1,0,0,40,39,>50K
42,2,99203,4,9,5,2,1,4,1,3325,0,40,39,<=50K
48,2,197836,7,10,2,6,0,4,1,0,0,40,39,>50K
56,2,140136,7,10,2,13,0,2,1,0,0,35,39,>50K
21,1,402230,7,10,4,0,4,4,1,0,0,36,39,<=50K
45,2,167159,2,13,2,2,0,4,1,0,0,40,39,<=50K
37,2,116409,6,15,2,3,0,4,1,0,0,40,39,>50K
38,1,105161,2,13,2,9,0,4,1,0,0,30,39,<=50K
34,2,263908,7,10,2,11,0,4,1,0,0,50,39,<=50K
29,2,189565,4,9,0,10,3,4,1,0,0,40,39,<=50K
24,2,224059,4,9,2,6,0,4,1,0,0,40,39,<=50K
35,2,240988,0,12,4,6,1,4,1,0,0,55,39,<=50K
57,2,186361,1,11,4,7,3,4,0,0,0,40,39,<=50K
35,3,165799,2,13,2,11,0,4,1,0,0,50,39,<=50K
60,2,266983,4,9,2,5,0,4,1,0,0,32,39,<=50K
19,6,165416,7,10,4,14,3,2,0,0,0,40,39,<=50K
54,2,226497,4,9,2,6,0,4,1,0,0,40,39,<=50K
53,4,99516,2,13,2,2,0,4,1,0,0,40,39,<=50K
23,2,177287,7,10,4,3,2,4,0,0,0,40,39,<=50K
57,4,27385,7,10,2,3,0,4,1,0,0,48,39,>50K
25,2,144334,4,9,4,3,3,2,1,0,0,40,39,<=50K
38,2,217926,4,9,2,2,0,2,1,0,0,40,39,<=50K
48,2,153312,7,10,2,11,0,2,1,0,0,60,39,>50K
24,2,126822,4,9,4,0,4,4,0,0,0,45,39,<=50K
67,3,51415,7,10,2,11,0,4,1,0,0,40,39,<=50K
20,2,171886,4,9,4,7,3,2,1,0,0,35,39,<=50K
38,2,216319,3,16,2,9,0,1,1,0,0,40,3,>50K
20,4,115085,7,10,4,4,3,4,1,0,0,40,39,<=50K
34,0,400943,2,13,4,3,1,4,1,0,0,44,39,<=50K
34,2,226883,4,9,5,2,4,4,1,0,0,49,39,<=50K
40,2,204585,4,9,2,6,5,4,0,0,0,40,39,<=50K
35,2,198841,7,10,2,10,0,4,1,0,0,56,39,<=50K
21,2,67244,4,9,4,11,4,4,0,0,0,40,39,<=50K
53,2,85423,7,10,2,13,0,4,1,0,0,40,39,>50K
41,4,134724,1,11,2,7,5,4,0,3103,0,40,39,>50K
59,2,109567,4,9,2,13,0,4,1,0,0,55,39,<=50K
21,6,132053,7,10,4,14,3,4,0,0,0,35,39,<=50K
49,2,186256,6,15,2,11,0,4,1,0,0,40,39,>50K
19,2,260265,4,9,4,0,3,4,1,0,0,50,39,<=50K
50,2,131819,4,9,0,7,1,4,0,0,0,40,39,<=50K
39,2,141584,0,12,2,2,0,4,1,0,0,60,39,>50K
25,2,245121,4,9,2,7,5,2,0,0,0,40,39,<=50K
30,2,23778,7,10,4,3,1,4,1,4416,0,40,39,<=50K
40,4,173651,7,10,2,2,0,4,1,0,0,45,39,<=50K
51,5,22211,4,9,0,3,1,4,1,0,0,37,39,>50K
23,1,57711,2,13,4,0,3,4,0,0,0,40,11,<=50K
18,6,240183,4,9,4,14,3,4,0,0,0,45,39,<=50K
44,1,49665,1,11,0,6,4,0,1,0,0,40,39,<=50K
38,2,210438,4,9,2,6,0,2,1,0,0,40,39,>50K
30,2,53373,2,13,2,0,0,4,1,0,0,40,39,>50K
36,2,295706,4,9,4,6,1,4,1,3674,0,42,39,<=50K
38,1,273457,7,10,2,0,0,4,1,0,0,40,39,>50K
31,0,165949,2,13,4,3,1,4,0,0,0,45,39,<=50K
58,5,179089,2,13,2,0,5,4,0,0,0,40,39,<=50K
44,4,53956,2,13,2,3,0,4,1,3137,0,40,39,<=50K
36,1,74593,7,10,2,3,0,4,1,0,0,40,39,<=50K
42,2,196158,7,10,0,7,1,4,0,8614,0,52,39,>50K
22,2,152328,7,10,4,4,1,4,1,0,0,40,39,<=50K
40,2,120277,2,13,2,11,0,4,1,0,0,45,39,<=50K
36,2,180278,2,13,4,9,1,2,1,0,0,40,39,<=50K
18,6,243203,7,10,4,14,3,4,1,0,0,40,33,<=50K
48,2,226696,4,9,2,2,0,2,1,0,0,40,39,<=50K
53,6,118058,4,9,2,14,0,4,1,0,0,40,39,>50K
33,2,172237,0,12,2,11,0,4,1,0,0,46,39,<=50K
34,4,114074,1,11,6,3,4,4,0,0,0,40,39,<=50K
41,0,171589,5,14,2,9,0,4,1,0,0,50,0,>50K
58,1,218724,4,9,6,7,1,4,1,0,0,40,39,<=50K
45,1,181964,7,10,2,9,0,4,1,0,1887,47,39,>50K
48,2,242406,4,9,2,6,0,4,1,0,0,40,6,<=50K
40,0,107584,2,13,2,2,0,4,1,0,0,40,39,>50K
29,2,127892,2,13,2,11,0,4,1,0,0,45,39,<=50K
48,2,153254,4,9,2,12,0,2,1,0,0,48,39,<=50K
36,4,294672,2,13,2,3,5,4,0,0,0,40,39,<=50K
31,2,145924,7,10,0,6,4,4,0,0,0,35,39,<=50K
41,4,280005,7,10,2,2,0,4,1,0,0,50,39,<=50K
29,0,66893,2,13,4,9,1,4,1,0,0,40,39,<=50K
20,2,47039,7,10,4,2,3,4,1,0,0,40,39,<=50K
53,0,36186,2,13,2,3,0,4,1,7298,0,40,39,>50K
37,2,159383,4,9,0,11,4,4,0,0,0,40,39,<=50K
28,2,192010,2,13,2,7,5,4,0,0,0,35,39,<=50K
27,2,216479,2,13,4,11,1,4,0,0,0,40,39,<=50K
23,2,211345,7,10,4,0,3,4,0,0,0,40,27,<=50K
25,2,203561,1,11,2,12,0,4,1,0,0,56,39,>50K
63,2,170815,7,10,2,9,0,4,1,0,0,38,39,<=50K
32,2,234195,4,9,0,7,1,4,1,0,0,40,39,<=50K
40,2,98466,4,9,2,2,0,4,1,0,0,40,39,>50K
67,2,191437,4,9,6,0,1,4,0,0,0,40,39,<=50K
35,2,77792,4,9,2,7,5,1,0,0,0,40,0,<=50K
24,1,134181,5,14,4,9,3,4,0,0,0,40,39,<=50K
53,5,195690,3,16,2,9,0,4,1,0,1902,50,39,>50K
37,3,94869,5,14,0,9,1,2,1,4787,0,40,39,>50K
44,5,267464,7,10,5,12,3,2,0,0,0,40,39,<=50K
47,2,54260,1,11,2,3,0,4,1,0,1887,60,39,>50K
39,2,245665,0,12,0,9,1,4,1,0,0,60,39,<=50K
32,5,189838,7,10,0,9,2,4,0,0,0,40,39,<=50K
47,2,47343,5,14,2,3,0,4,1,0,0,50,39,>50K
38,2,303092,4,9,2,3,0,4,1,0,0,40,39,<=50K
41,5,124520,5,14,2,9,0,4,1,0,0,40,39,>50K
32,5,247481,0,12,2,9,0,4,1,0,0,48,39,>50K
18,2,185522,4,9,4,11,3,4,0,0,0,33,39,<=50K
37,2,144005,7,10,4,11,1,4,1,0,0,50,39,<=50K
53,5,205949,0,12,0,0,4,0,0,0,0,40,39,<=50K
64,2,240357,4,9,6,0,1,4,0,0,0,40,39,>50K
55,2,243929,5,14,2,9,0,4,1,0,0,60,39,<=50K
63,2,201700,2,13,2,11,0,4,1,7298,0,40,39,>50K
53,2,208402,7,10,0,0,4,3,0,4865,0,45,26,<=50K
58,2,185459,4,9,2,13,0,4,1,0,0,45,39,<=50K
44,2,90582,2,13,2,2,0,4,1,0,0,50,39,>50K
28,2,173858,4,9,4,2,2,1,1,0,0,35,3,<=50K
28,2,132326,4,9,4,0,3,4,1,0,0,40,39,<=50K
43,2,315037,2,13,2,2,0,4,1,0,0,45,39,>50K
51,2,175122,4,9,2,0,5,4,0,0,0,40,39,<=50K
23,2,239577,7,10,4,9,3,4,1,0,0,52,39,<=50K
48,4,96975,4,9,5,7,4,4,0,0,0,45,39,<=50K
34,2,334744,5,14,2,0,0,4,1,0,0,50,39,>50K
63,4,201600,7,10,2,11,0,4,1,0,1902,60,39,>50K
29,2,180271,4,9,4,12,3,4,1,0,0,40,39,<=50K
35,2,391937,7,10,2,3,0,4,1,0,0,40,39,<=50K
54,3,175339,2,13,2,11,0,4,1,0,2415,40,39,>50K
26,2,60726,5,14,4,3,1,2,1,6849,0,50,39,<=50K
39,2,191103,4,9,4,2,1,4,1,0,0,54,39,<=50K
34,5,32174,4,9,5,7,1,4,0,0,0,40,39,<=50K
55,2,176219,2,13,2,6,0,1,1,0,0,40,19,<=50K
43,2,223934,7,10,4,0,1,4,0,0,0,40,39,<=50K
22,2,23940,4,9,4,3,1,1,1,0,0,40,39,<=50K
52,2,88073,2,13,0,12,4,4,0,0,0,50,39,<=50K
39,2,107164,4,9,2,12,0,4,1,0,0,40,39,>50K
29,2,120126,2,13,2,3,0,4,1,0,1848,40,39,>50K
41,4,54611,4,9,2,13,0,4,1,7298,0,50,39,>50K
61,2,131117,4,9,6,13,4,4,0,0,0,40,33,<=50K
20,2,403965,7,10,4,6,3,4,1,0,0,35,39,<=50K
33,2,177083,2,13,4,9,1,4,0,0,0,40,2,<=50K
52,2,173987,4,9,2,0,0,4,1,0,0,40,39,>50K
40,2,352080,7,10,2,2,0,2,1,0,0,40,39,>50K
26,6,102400,4,9,2,14,3,4,1,0,0,40,39,<=50K
42,2,210857,2,13,2,3,0,4,1,7688,0,50,39,>50K
48,2,149640,7,10,5,2,4,4,1,1506,0,40,16,<=50K
28,1,134771,2,13,4,9,3,4,0,0,0,55,39,<=50K
51,6,295538,7,10,2,14,0,4,1,0,0,40,39,<=50K
27,2,82393,4,9,2,13,0,1,1,0,0,40,30,>50K
27,4,216178,2,13,4,2,3,4,1,0,0,35,39,<=50K
38,4,248694,7,10,2,2,0,4,1,0,0,36,39,<=50K
24,2,219140,2,13,4,3,1,4,1,0,0,40,39,<=50K
29,2,360401,7,10,4,5,3,4,1,0,1719,48,39,<=50K
39,2,319962,4,9,0,11,2,4,0,0,0,40,39,<=50K
50,2,115284,5,14,2,2,0,4,1,0,0,40,39,>50K
42,2,29702,4,9,2,2,0,4,1,0,0,42,39,>50K
44,5,204361,5,14,4,3,1,4,0,0,0,40,39,<=50K
58,2,218312,4,9,0,11,1,4,1,0,0,40,39,<=50K
25,2,182332,7,10,4,0,1,4,0,0,0,50,39,<=50K
23,2,127876,7,10,4,7,1,4,0,0,0,35,39,<=50K
20,2,316702,7,10,4,11,3,4,1,0,0,40,39,<=50K
46,4,292549,7,10,2,11,0,4,1,0,0,45,39,<=50K
21,2,203178,4,9,4,11,3,4,0,0,0,35,39,<=50K
38,2,154541,0,12,2,2,0,4,1,4386,0,40,39,>50K
27,2,95465,7,10,2,13,0,4,1,0,0,55,39,<=50K
41,2,171839,5,14,2,7,5,4,0,0,0,50,39,>50K
39,5,42478,2,13,0,3,1,4,1,0,0,40,39,<=50K
44,5,107503,3,16,2,9,0,4,1,5013,0,60,39,<=50K
24,2,70261,7,10,4,13,3,4,1,0,0,40,39,<=50K
49,2,367037,0,12,0,0,1,4,0,4650,0,40,39,<=50K
36,4,269509,4,9,0,11,1,4,1,0,0,35,39,<=50K
50,2,369367,4,9,0,0,4,4,0,0,0,40,39,<=50K
46,2,224582,7,10,4,6,1,4,0,0,0,52,39,<=50K
65,6,91262,4,9,2,14,0,1,1,0,0,48,39,>50K
44,2,238574,6,15,2,9,0,4,1,0,0,50,39,>50K
35,2,247558,7,10,0,12,1,4,1,0,0,50,39,<=50K
44,4,188278,0,12,0,3,4,2,0,0,0,45,39,<=50K
51,2,194995,4,9,2,11,0,4,1,0,0,50,39,<=50K
32,2,287229,4,9,4,0,1,4,0,0,0,35,39,<=50K
22,2,202153,7,10,4,0,3,4,0,0,0,30,39,<=50K
47,2,115358,4,9,0,3,4,2,0,0,0,40,39,<=50K
59,2,157749,2,13,6,3,4,4,1,0,3004,40,39,>50K
